funding_agency,funding_account,year,flow_stage,amount_usd,amount_usd_constant,source,source_url,retrieved_at
STATE,Peace Keeping Operations,2016,disbursement,2081347.0,2647082.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Peace Keeping Operations,2022,commitment,4783810.0,5124281.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Peace Keeping Operations,2023,commitment,345000.0,353450.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Peace Keeping Operations,2023,disbursement,1564014.0,1602321.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Peace Keeping Operations,2024,commitment,6762360.0,6762360.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Peace Keeping Operations,2024,disbursement,3726958.0,3726958.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Peace Keeping Operations,2025,commitment,-73619.0,-71889.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Peace Keeping Operations,2025,disbursement,4598464.0,4490395.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,U.S. Emergency Refugee and Migration Assistance Fund,2008,commitment,1200000.0,1705306.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,U.S. Emergency Refugee and Migration Assistance Fund,2009,disbursement,1200000.0,1688044.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,U.S. Emergency Refugee and Migration Assistance Fund,2010,commitment,1000000.0,1394625.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,U.S. Emergency Refugee and Migration Assistance Fund,2011,disbursement,1000000.0,1367184.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TDA,Trade and Development Agency,2001,commitment,2500.0,4204.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TDA,Trade and Development Agency,2001,disbursement,2500.0,4204.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TDA,Trade and Development Agency,2002,commitment,2500.0,4139.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TDA,Trade and Development Agency,2002,disbursement,2500.0,4139.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TDA,Trade and Development Agency,2005,commitment,116148.0,178745.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TDA,Trade and Development Agency,2005,disbursement,116148.0,178745.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TDA,Trade and Development Agency,2006,disbursement,8183.0,12197.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TDA,Trade and Development Agency,2023,commitment,750000.0,768369.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TDA,Trade and Development Agency,2024,disbursement,195372.0,195372.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TDA,Trade and Development Agency,2025,disbursement,167193.0,163264.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TREAS,International Affairs Technical Assistance,2012,commitment,126580.0,169974.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TREAS,International Affairs Technical Assistance,2012,disbursement,14891.0,19996.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TREAS,International Affairs Technical Assistance,2013,commitment,17776.0,23445.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TREAS,International Affairs Technical Assistance,2013,disbursement,16412.0,21645.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TREAS,International Affairs Technical Assistance,2014,disbursement,13351.0,17293.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TREAS,International Affairs Technical Assistance,2018,commitment,30972.0,37894.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TREAS,International Affairs Technical Assistance,2018,disbursement,36743.0,44955.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TREAS,International Affairs Technical Assistance,2019,commitment,32737.0,39332.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TREAS,International Affairs Technical Assistance,2019,disbursement,-935.0,-1126.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
TREAS,International Affairs Technical Assistance,2020,disbursement,177.0,210.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2001,commitment,9317167.0,15668927.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2001,disbursement,5156372.0,8671607.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2002,commitment,16784376.0,27789543.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2002,disbursement,6469864.0,10712022.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2003,commitment,19672648.0,31958147.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2003,disbursement,9000559.0,14621377.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2004,commitment,20131097.0,31923373.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2004,disbursement,19535011.0,30978109.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2005,commitment,24186979.0,37222413.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2005,disbursement,19816263.0,30496119.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2006,commitment,16352428.0,24373710.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2006,disbursement,30292905.0,45152356.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2007,commitment,16078610.0,23323492.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2007,disbursement,20952345.0,30393290.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2008,commitment,17822874.0,25327888.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2008,disbursement,18257514.0,25945541.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2009,commitment,2613542.0,3676481.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2009,disbursement,14247212.0,20041586.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2010,commitment,1084739.0,1512805.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2010,disbursement,2146597.0,2993701.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2011,commitment,31520.0,43097.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2011,disbursement,1148254.0,1569873.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2012,commitment,62631.0,84102.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2012,disbursement,252768.0,339421.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2013,commitment,-42433.0,-55965.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2013,disbursement,292417.0,385664.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Child Survival and Health Programs Fund",2015,commitment,-800.0,-1026.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Complex Crises Fund",2012,commitment,600000.0,805690.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Complex Crises Fund",2013,commitment,1943338.0,2563042.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Complex Crises Fund",2013,disbursement,459977.0,606656.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Complex Crises Fund",2014,commitment,300761.0,389564.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Complex Crises Fund",2014,disbursement,2141460.0,2773736.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Complex Crises Fund",2015,commitment,3051499.0,3911960.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Complex Crises Fund",2015,disbursement,1713088.0,2196144.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Complex Crises Fund",2016,commitment,104403.0,132779.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Complex Crises Fund",2016,disbursement,1281096.0,1629317.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Complex Crises Fund",2017,commitment,0.0,1.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Complex Crises Fund",2017,disbursement,279543.0,349618.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Complex Crises Fund",2018,disbursement,103177.0,126242.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Complex Crises Fund",2019,disbursement,21663.0,26029.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2001,commitment,15135154.0,25453185.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2001,disbursement,9703966.0,16319416.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2002,commitment,9831199.0,16277304.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2002,disbursement,8567893.0,14185676.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2003,commitment,7164634.0,11638926.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2003,disbursement,14041556.0,22810460.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2004,commitment,9296504.0,14742150.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2004,disbursement,8239145.0,13065422.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2005,commitment,12722324.0,19578950.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2005,disbursement,12169795.0,18728644.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2006,commitment,12575087.0,18743495.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2006,disbursement,11873482.0,17697725.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2007,commitment,11019007.0,15984094.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2007,disbursement,14354753.0,20822871.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2008,commitment,13378447.0,19011962.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2008,disbursement,8976126.0,12755864.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2009,commitment,13795462.0,19406120.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2009,disbursement,11403805.0,16041771.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2010,commitment,3975712.0,5544632.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2010,disbursement,9971882.0,13907049.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2011,commitment,8715452.0,11915631.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2011,disbursement,7822714.0,10695109.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2012,commitment,7891900.0,10597380.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2012,disbursement,7806134.0,10482212.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2013,commitment,11904389.0,15700539.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2013,disbursement,10868363.0,14334133.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2014,commitment,16273485.0,21078336.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2014,disbursement,10575061.0,13697429.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2015,commitment,44389669.0,56906683.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2015,disbursement,13136927.0,16841289.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2016,commitment,26337667.0,33496563.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2016,disbursement,24877670.0,31639721.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2017,commitment,23732574.0,29682333.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2017,disbursement,46869640.0,58619862.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2018,commitment,9345534.0,11434609.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2018,disbursement,20323697.0,24866804.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2019,commitment,3387818.0,4070653.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2019,disbursement,11462305.0,13772611.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2020,commitment,731121.0,867236.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2020,disbursement,1773445.0,2103613.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2021,commitment,12572394.0,14419344.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2021,disbursement,5088880.0,5836463.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2022,commitment,16599879.0,17781320.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2022,disbursement,9516028.0,10193299.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2023,commitment,44128905.0,45209713.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2023,disbursement,14828041.0,15191215.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2024,commitment,80548829.0,80548829.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2024,disbursement,25262461.0,25262461.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2025,commitment,-4378110.0,-4275222.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2025,disbursement,39746953.0,38812863.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2026,commitment,-593752.0,-568001.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Assistance",2026,disbursement,2095162.0,2004297.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Credit Authority",2016,commitment,447000.0,568500.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Credit Authority",2017,disbursement,57708.0,72175.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Credit Authority",2018,disbursement,66201.0,80999.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Development Credit Authority",2019,disbursement,149522.0,179659.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2004,commitment,274000.0,434502.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2004,disbursement,208379.0,330442.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2005,commitment,182868.0,281424.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2005,disbursement,95621.0,147155.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2006,commitment,312891.0,466373.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2006,disbursement,133134.0,198440.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2007,commitment,4241.0,6152.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2007,disbursement,330650.0,479639.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2008,disbursement,1927.0,2738.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2009,commitment,-35.0,-50.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2009,disbursement,3303.0,4646.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2010,commitment,-950.0,-1325.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2013,commitment,743310.0,980341.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2013,disbursement,26912.0,35494.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2014,disbursement,416986.0,540106.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2015,disbursement,-160332.0,-205544.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2017,disbursement,459742.0,575001.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2019,commitment,883400.0,1061455.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
USAID,"Agency for International Development, Gifts and Donations",2020,commitment,2510115.0,2977428.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
