DATAFLOW,DONOR: Donor,RECIPIENT: Recipient,MEASURE: Measure,UNIT_MEASURE: Unit of measure,PRICE_BASE: Price base,TIME_PERIOD: Time period,OBS_VALUE,BASE_PER: Base period,UNIT_MULT: Unit multiplier,FLOW_TYPE: Flow type,OBS_STATUS: Observation status
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),THA: Thailand,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2016,0.08211,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),THA: Thailand,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2021,0.083213,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),THA: Thailand,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2020,0.180487,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),THA: Thailand,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2022,0.054208,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),THA: Thailand,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2015,0.436655,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),THA: Thailand,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2024,0.017553,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),ISL: Iceland,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2015,0.3,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),ISL: Iceland,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2024,0.005796,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),5RDB0: Regional Development Banks,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2019,216.755777,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),5RDB0: Regional Development Banks,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2020,418.302295,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),5RDB0: Regional Development Banks,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2022,155.955683,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),5RDB0: Regional Development Banks,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2023,360.027013,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),5RDB0: Regional Development Banks,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2021,173.573343,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),5RDB0: Regional Development Banks,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2024,191.905598,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),5RDB0: Regional Development Banks,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2018,160.516,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),LUX: Luxembourg,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2019,2.762393,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),LUX: Luxembourg,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2024,2.76493,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),LUX: Luxembourg,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2023,1.933013,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),LUX: Luxembourg,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2021,2.886062,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),LUX: Luxembourg,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2018,3.503381,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),LUX: Luxembourg,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2020,2.392255,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),LUX: Luxembourg,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2022,2.711635,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),LUX: Luxembourg,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2017,2.982719,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),SVN: Slovenia,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2015,0.055463,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),SVN: Slovenia,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2021,0.224693,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),SVN: Slovenia,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2022,0.042065,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN029: WTO - International Trade Centre [ITC],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2020,0.246813,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),TLS: Timor-Leste,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2015,0.5,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN029: WTO - International Trade Centre [ITC],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2021,0.111804,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN025: WHO-Strategic Preparedness and Response Plan [SPRP],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2021,0.7658,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN018: UNHCR,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2023,2.0236,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),DEU: Germany,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2023,50.92472,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN018: UNHCR,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2022,2.0359,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN025: WHO-Strategic Preparedness and Response Plan [SPRP],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2022,0.047256,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN029: WTO - International Trade Centre [ITC],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2024,0.018854,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN028: World Trade Organisation,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2024,0.012625,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),DEU: Germany,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2024,48.866676,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),KWT: Kuwait,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2017,0.051096,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),KWT: Kuwait,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2015,-0.112481,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),KWT: Kuwait,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2016,0.30275,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),TUR: Türkiye,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2015,0.55,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),TUR: Türkiye,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2016,0.25,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),TUR: Türkiye,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2018,0.00608,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),TUR: Türkiye,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2020,0.149746,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),TUR: Türkiye,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2017,0.322123,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),TUR: Türkiye,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2021,0.16136,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),TUR: Türkiye,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2019,0.217596,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),ALLD: Official donors,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2015,1224.422145,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),ALLD: Official donors,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2018,1452.363126,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),ALLD: Official donors,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2017,1269.636274,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),ALLD: Official donors,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2016,1064.484668,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),ALLM: Multilaterals organisations,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2017,634.512807,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),ALLM: Multilaterals organisations,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2016,490.709003,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),ALLM: Multilaterals organisations,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2015,548.432358,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),DAC: DAC countries,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2016,570.319846,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),DAC: DAC countries,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2017,631.38988,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),DAC: DAC countries,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2018,603.93966,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),DAC: DAC countries,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2015,666.607399,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),DACEU: DAC EU countries,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2020,90.127149,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),DACEU: DAC EU countries,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2021,96.191553,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),DACEU: DAC EU countries,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2022,97.816715,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),DACEU: DAC EU countries,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2023,94.133334,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN013: UNAIDS,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2015,0.634045,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN013: UNAIDS,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2016,0.431842,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN013: UNAIDS,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2017,0.3754,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN013: UNAIDS,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2018,0.032214,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN013: UNAIDS,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2019,0.186816,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN013: UNAIDS,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2022,0.103745,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN025: WHO-Strategic Preparedness and Response Plan [SPRP],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2023,0.1,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN026: World Health Organisation [WHO],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2016,3.266066,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN026: World Health Organisation [WHO],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2015,4.240871,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN026: World Health Organisation [WHO],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2023,6.066506,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN026: World Health Organisation [WHO],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2024,4.200574,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN026: World Health Organisation [WHO],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2022,3.230965,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN026: World Health Organisation [WHO],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2020,2.824782,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN026: World Health Organisation [WHO],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2018,3.388026,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN026: World Health Organisation [WHO],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2021,4.6236,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN026: World Health Organisation [WHO],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2019,3.76346,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN026: World Health Organisation [WHO],NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2017,2.559394,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2015,5.672827,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2016,1.364295,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2017,4.57451,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2018,1.475679,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2019,1.801778,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2020,0.575397,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2021,0.3985,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2022,1.121032,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2023,1.410642,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2024,0.5495,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2015,5.672827,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2016,1.661239,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2017,4.57451,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2018,1.475679,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2019,1.80187,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2020,0.575397,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2021,0.3985,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2022,1.121032,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2023,1.410642,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2024,0.5495,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2015,5.672827,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2016,1.661239,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2017,4.57451,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2018,1.475679,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2019,1.80187,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2020,0.575397,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),1UN024: WFP,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2021,0.3985,,6: Millions,D: Disbursements,A: Normal value
